  84.928  -3.494             4995.000      999.000   0.064  0.000   0.000   0.000   0.000    GB6
   5.973  -1.176             4959.000      991.800  -0.120  0.000   0.000   0.000   0.0001 NVSS
  75.766   0.346             4952.000      990.400   0.665  0.000   0.000   0.000   0.000    GB6
   5.904  -0.430             4933.700      986.740   0.595  0.000   0.000   0.000   0.0001 NVSS
 357.691  -0.079             4880.300      976.060   0.219  0.000   0.000   0.000   0.0001 NVSS
  41.121  -0.307             4874.000      974.800   0.012  0.000   0.000   0.000   0.000    GB6
 151.608  -0.241             4837.000      967.400   0.819  0.000   0.000   0.000   0.000    GB6
 134.557   0.101             4776.332      955.266   0.759  0.000   0.000   0.000   0.000   PCCS2
  10.324  -0.156             4730.600      946.120   0.026  0.000   0.000   0.000   0.0001 NVSS
 133.371   0.070             4715.263      943.053  -0.396  0.000   0.000   0.000   0.000   PCCS2
  21.212  19.638             4684.531      936.906   0.979  0.000   0.000   0.000   0.000   PCCS2
  78.026   0.611             4596.000      919.200   0.921  0.000   0.000   0.000   0.000    GB6
 211.972  -1.220             4580.830      916.166   0.460  0.000   0.000   0.000   0.000   PCCS2
 106.970   5.239             4575.644      915.129   0.655  0.000   0.000   0.000   0.000   PCCS2
 171.175  33.236             4504.000      900.800   0.410  0.000   0.000   0.000   0.000    GB6
 351.316   0.663             4490.100      898.020   1.244  0.000   0.000   0.000   0.0001 NVSS
  18.146  -0.289             4417.000      883.400   1.077  0.000   0.000   0.000   0.0001 NVSS
   5.976  -1.170             4390.500      878.100   0.524  0.000   0.000   0.000   0.0001 NVSS
  48.595   0.044             4354.000      870.800   0.677  0.000   0.000   0.000   0.000    GB6
 217.708   7.231             4341.470      868.294   0.247  0.000   0.000   0.000   0.000   PCCS2
 352.962  16.941             4270.819      854.164   0.624  0.000   0.000   0.000   0.000   PCCS2
 345.344  41.250             4249.900      849.980   0.016  0.000   0.000   0.000   0.0001 NVSS
 209.008 -19.394             4245.800      849.160   2.000  0.000   0.000   0.000   0.0000 NVSS
 309.955  52.795             4244.200      848.840   0.414  0.000   0.000   0.000   0.0001 NVSS
 277.525  45.432             4224.700      844.940   0.196  0.000   0.000   0.000   0.0001 NVSS
 205.764 -42.654             4217.800      843.560   0.484  0.000   0.000   0.000   0.0000 NVSS
  11.190  -0.330             4214.300      842.860  -0.120  0.000   0.000   0.000   0.0001 NVSS
 190.373 -27.398             4198.000      839.600   0.192  0.000   0.000   0.000   0.000    GB6
 131.823 -60.987             4180.000      836.000   0.515  0.000   0.000   0.000   0.000    GB6
 251.968 -38.814             4157.000      831.400   0.411  0.000   0.000   0.000   0.000    AT20G
  69.921   1.515             4142.000      828.400   0.211  0.000   0.000   0.000   0.000    GB6
 348.685   0.345             4137.100      827.420  -0.278  0.000   0.000   0.000   0.0001 NVSS
  30.748   0.006             4137.100      827.420  -0.472  0.000   0.000   0.000   0.0001 NVSS
  63.656 -34.069             4135.000      827.000   0.428  0.000   0.000   0.000   0.000    GB6
 121.636 -10.787             4124.000      824.800   0.159  0.000   0.000   0.000   0.000    GB6
 213.703 -12.604             4110.200      822.040  -2.000  0.000   0.000   0.000   0.0000 NVSS
  24.469   0.490             4091.200      818.240  -0.062  0.000   0.000   0.000   0.0001 NVSS
 348.234  -0.973             4070.200      814.040   0.684  0.000   0.000   0.000   0.0001 NVSS
 114.775 -63.797             4067.100      813.420  -0.122  0.000   0.000   0.000   0.0000 NVSS
  69.213  -3.770             4060.000      812.000  -0.019  0.000   0.000   0.000   0.000    GB6
 281.721  67.361             4044.000      808.800   0.748  0.000   0.000   0.000   0.000    GB6
 150.595  -0.945             4033.000      806.600   0.439  0.000   0.000   0.000   0.000    GB6
 357.675  -0.109             4030.500      806.100  -0.576  0.000   0.000   0.000   0.0001 NVSS
 237.743 -48.483             4013.000      802.600  -0.082  0.000   0.000   0.000   0.000    AT20G
 222.612 -16.183             3979.000      795.800   0.536  0.000   0.000   0.000   0.000    AT20G
  77.439 -38.582             3967.000      793.400   0.407  0.000   0.000   0.000   0.000    GB6
  39.224  -0.315             3966.000      793.200   0.668  0.000   0.000   0.000   0.000    GB6
 160.964  -4.343             3930.000      786.000   0.530  0.000   0.000   0.000   0.000    GB6
 240.607 -32.716             3909.000      781.800   0.199  0.000   0.000   0.000   0.000    AT20G
 111.030  19.283             3890.300      778.060  -0.120  0.000   0.000   0.000   0.0002 NVSS
 223.710 -34.897             3841.000      768.200   0.259  0.000   0.000   0.000   0.000    AT20G
  11.157  -0.343             3818.200      763.640   0.033  0.000   0.000   0.000   0.0001 NVSS
  37.872  -0.377             3811.000      762.200   0.778  0.000   0.000   0.000   0.000    GB6
 359.729  -0.357             3808.000      761.600  -0.127  0.000   0.000   0.000   0.0001 NVSS
 208.920 -19.268             3801.300      760.260   0.433  0.000   0.000   0.000   0.0000 NVSS
 141.410  40.566             3796.000      759.200   2.000  0.000   0.000   0.000   0.000    GB6
  11.179  -0.372             3793.400      758.680  -0.094  0.000   0.000   0.000   0.0001 NVSS
 120.610  19.878             3777.100      755.420  -0.066  0.000   0.000   0.000   0.0002 NVSS
 150.376  -1.606             3774.000      754.800   0.560  0.000   0.000   0.000   0.000    GB6
